text,label,label_text
"I live in NYC, and was visiting family in Phoenix. They suggested this place, and it was delicious. Get their short rib tacos.  They are insane. And they come with freshly made corn tortillas that are incredible.  Top it with some guacamole, salsa, and kale cabbage...and it was one of the best tacos I have had.  They also cater towards those who are gluten free, which also makes it easier for me.  I only wish they had gluten free versions of the salted chocolate chip cookies they give out when you leave!",1,positive
"One of the best filibertos that I have been to, hands down. Carne Asada fries are actually made with the chunky crinkle cuts, unlike the wimpy tiny side fries like the ones found on apache and Dorsey's filibertos. Love the service, love the chip bar and the sauce bar, the girl who took my order at like 3am was nice, and every time I go there I have a good time, unlike the one at Apache and Dorsey! The place is clean and well maintained too.",1,positive
"When I need my Carne Asada taco fix, this is my go to place! \n\nAlways friendly, quick, reasonably priced & the quality of their carne asada tacos is right on :) Plus, I like that they don't charge me for extra lime to squeeze onto my tacos, lol",1,positive
I ALWAYS got to come here whenever in town. Love their freindly service and the loco moco. I've tried their other dishes but can't seem to get away from deciding on loco moco :P Fair price for the serving you get of food you don't find everywhere. Highly reccomend!,1,positive
Yuro Supreme with no sauce. Great everytime.\n\nI have been eating here for yrs never ever a complaint.,1,positive
"When my family was too short on time for a trip to Barrio Cafe, we slipped into Los Favoritos for some quick tacos, enchiladas and burritos. Nothing on the menu disappointed, and we visited again a few nights later during a late study session.",1,positive
I LOVE ROBERTO'S!!! If you want some quick Mexican food this is the place to go. They serve delicious food 24/7. Chicken-Taco-Wednesdays are the best; you can buy as many tacos as you want for $1. I also love their breakfast burritos and enchiladas.,1,positive
"One evening I had hungry, loud, complaining kids in my car and, out of sheer desperation, I turned into the drive through of this completely \nnon-descript \""""berto's\"""" looking kind of restaurant.\n\nWHAT a find!  Outstanding food, fast, cheap.  Happy day, happy kids.  We've been back a few times for pick-up.  No ambience, but that's not what they are about. Expect really good really reliable old school Mexican food.",1,positive
"It's Filiberto's. They are all similar, yet there is a considerable difference between shops when it comes to food quality and service.\n\nLike any Filiberto's, the burritos come with pure meat. Wanna add rice or beans? It'll cost ya! Wait... they have to remove meat to fit the rice/beans. Rice and beans are cheaper than meat! Why on earth would anyone charge more money when they are saving money??!?  Senseless.",0,negative
"Like this location, but they do have a tendency to mess up my order (-1 star)... but they kind of sort of - not really- make up for it with free extra corn tortillas! In love with their flame broiled chicken and cheap tacos al carbon!",1,positive
Mexican food is one of my favorites so every time I get a chance to eat at a Mexican restaurant I have to try the chimichanga.  This is by far is the best one I have found and I've tried a lot of places!  They also have wonderful tasting enchiladas and tacos.  The food tastes super fresh and you can tell they take the time to prepare their food the right way!,1,positive
"I've liked burrito express because they've always had cheap food and delivered. They increased the min delivery from $10 to $15 and also recently increased the prices on their menu. They have also removed many items from the menu and they will still make them for you at a more expensive price. Burrito express was my hangover spot for breakfast, but I probably won't be coming here anymore.",0,negative
"\""""How have I lived without their green sauce all my life?\""""\n\nThis place is just around the corner so we stop in every now and again. Rudy - the owner is super friendly as are the rest of his staff, his family. \n\nMy favorite is a bean and cheese burrito that I dump their green sauce into. BUT their tacos and tamales are delicious too. I haven't really had anything I didn't like. \n\nIf you're in the area stop in and try it!",1,positive
I lucked out finding Tortas El Rey. The food is always fresh and delicious and the staff is friendly.  I suggest the chicken quesadilla. It is served with beans and guacamole inside the quesadilla and is awesome.,1,positive
"I am so glad we decided to try Baja Joe's. The food was very good, our waitress was super nice and attentive, and the prices were pretty good. Try it, you will be glad you did!",1,positive
"Carne Asade, flour tortillas were the bomb!  I am so happy to have found this place, I can't believe I drove by it everyday for a year saying I'll stop later! The only downfall...I am a night owl ...they are not open 24-7.",1,positive
"I've been going to Julio's in Scottsdale for many years.  I love their Pollo Magnifico and their albondigas (Mexican meatball soup) is the best.  If you don't like beans and rice, they will sub salad or sauteed veggies.  It's been my experience that the servers are attentive and efficient - for a smile they will often bring free dessert!",1,positive
"my go to mexican restaurant now!  inexpensive and delicious!  everything is very fresh and well prepared.  I typically get the chicken taco with their homemade tortilla, the bean tostada, and the ceviche tostada.  their ceviche is the best I have had in the city.  not to mention their salsa is always fresh, a little hot, and very good with the free chips.  ummmmm!!!",1,positive
